"Type","Subpopulation","Indicator","Category","Count.NResp.T3.Status.Condition","Estimate.P.T3.Status.Condition","StdError.P.T3.Status.Condition","LCB95.P.T3.Status.Condition","UCB95.P.T3.Status.Condition","Estimate.U.T3.Status.Condition","StdError.U.T3.Status.Condition","LCB95.U.T3.Status.Condition","UCB95.U.T3.Status.Condition","CI95.P.T3.Status.Condition","NationalRef.Estimate.P.T3.Status.Condition","NationalRef.LCB95.P.T3.Status.Condition","NationalRef.UCB95.P.T3.Status.Condition","NationalRef.LCB95.U.T3.Status.Condition","NationalRef.UCB95.U.T3.Status.Condition","ID2Condition","IndicatorPlainLanguage","CategoryConditionPlainLanguage","IndicatorConditionFlag","TypePlainLanguage","SubpopulationPlainLanguage","SubpopulationFlag"
"Mississippi_Basins","Arkansas-White-Red Region","Microcystin","Not Detected",49,42.69703418,5.628676276,31.6650314,53.72903696,21604.60006,3245.267327,15243.99298,27965.20714,22.06400556,62.89566553,59.58611124,66.20521982,698069.7736,824288.537,"Mississippi_Basins-Arkansas-White-Red Region-Microcystin","Microcystin","Least Disturbed","Keep","Mississippi River Basin","Arkansas-White-Red","Keep"
"Mississippi_Basins","Upper Mississippi Region","Microcystin","<= 10 ug/L",109,52.04477068,4.916802461,42.40801494,61.68152643,60466.7363,7080.615003,46588.9859,74344.48669,19.27351149,37.00310903,33.69614817,40.31006989,402629.1667,493012.6883,"Mississippi_Basins-Upper Mississippi Region-Microcystin","Microcystin","Moderately Disturbed","Keep","Mississippi River Basin","Upper Mississippi","Keep"
"Mississippi_Basins","Upper Mississippi Region","Microcystin","Not Detected",59,47.95522932,4.916802461,38.31847357,57.59198506,55715.419,7351.537354,41306.67055,70124.16744,19.27351149,62.89566553,59.58611124,66.20521982,698069.7736,824288.537,"Mississippi_Basins-Upper Mississippi Region-Microcystin","Microcystin","Least Disturbed","Keep","Mississippi River Basin","Upper Mississippi","Keep"
"Mississippi_Basins","Lower Mississippi Region","Microcystin","<= 10 ug/L",29,56.96122477,8.760667223,39.79063253,74.13181701,39308.23024,11343.86421,17074.66495,61541.79554,34.34118448,37.00310903,33.69614817,40.31006989,402629.1667,493012.6883,"Mississippi_Basins-Lower Mississippi Region-Microcystin","Microcystin","Moderately Disturbed","Keep","Mississippi River Basin","Lower Mississippi","Keep"
"Mississippi_Basins","Lower Mississippi Region","Microcystin","Not Detected",32,43.03877523,8.760667223,25.86818299,60.20936747,29700.52159,4911.400688,20074.35313,39326.69005,34.34118448,62.89566553,59.58611124,66.20521982,698069.7736,824288.537,"Mississippi_Basins-Lower Mississippi Region-Microcystin","Microcystin","Least Disturbed","Keep","Mississippi River Basin","Lower Mississippi","Keep"
"Mississippi_Basins","Upper Missouri Region","Microcystin","<= 10 ug/L",98,38.97977884,5.596236246,28.01135735,49.94820033,23489.30894,2841.112406,17920.83094,29057.78693,21.93684298,37.00310903,33.69614817,40.31006989,402629.1667,493012.6883,"Mississippi_Basins-Upper Missouri Region-Microcystin","Microcystin","Moderately Disturbed","Keep","Mississippi River Basin","Upper Missouri","Keep"
"Mississippi_Basins","Upper Missouri Region","Microcystin","Not Detected",123,61.02022116,5.596236246,50.05179967,71.98864265,36770.93274,6480.316024,24069.74672,49472.11876,21.93684298,62.89566553,59.58611124,66.20521982,698069.7736,824288.537,"Mississippi_Basins-Upper Missouri Region-Microcystin","Microcystin","Least Disturbed","Keep","Mississippi River Basin","Upper Missouri","Keep"
"Mississippi_Basins","Lower Missouri Region","Microcystin","<= 10 ug/L",54,44.8766716,6.037493629,33.04340153,56.70994167,30891.19255,5038.214245,21016.47408,40765.91102,23.66654014,37.00310903,33.69614817,40.31006989,402629.1667,493012.6883,"Mississippi_Basins-Lower Missouri Region-Microcystin","Microcystin","Moderately Disturbed","Keep","Mississippi River Basin","Lower Missouri","Keep"
"Mississippi_Basins","Lower Missouri Region","Microcystin","Not Detected",65,55.1233284,6.037493629,43.29005833,66.95659847,37944.5554,5335.170355,27487.81365,48401.29715,23.66654014,62.89566553,59.58611124,66.20521982,698069.7736,824288.537,"Mississippi_Basins-Lower Missouri Region-Microcystin","Microcystin","Least Disturbed","Keep","Mississippi River Basin","Lower Missouri","Keep"
"Mississippi_Basins","Ohio Region","Microcystin","<= 10 ug/L",58,31.00288848,5.099633659,21.00779017,40.99798678,46900.36819,8225.204948,30779.26273,63021.47366,19.99019661,37.00310903,33.69614817,40.31006989,402629.1667,493012.6883,"Mississippi_Basins-Ohio Region-Microcystin","Microcystin","Moderately Disturbed","Keep","Mississippi River Basin","Ohio Region","Remove"
"Mississippi_Basins","Ohio Region","Microcystin","> 10 ug/L",1,0.809807443,0.626748113,0,2.038211172,1225.055764,943.3010934,0,3073.891934,2.038211172,0.101225444,0,0.267706669,0,3239.885638,"Mississippi_Basins-Ohio Region-Microcystin","Microcystin","Most Disturbed","Keep","Mississippi River Basin","Ohio Region","Remove"
"Mississippi_Basins","Ohio Region","Microcystin","Not Detected",79,68.18730408,5.142867407,58.10746919,78.26713897,103151.9908,13373.46676,76940.47761,129363.504,20.15966978,62.89566553,59.58611124,66.20521982,698069.7736,824288.537,"Mississippi_Basins-Ohio Region-Microcystin","Microcystin","Least Disturbed","Keep","Mississippi River Basin","Ohio Region","Remove"
"Mississippi_Basins","Tennessee Region","Microcystin","<= 10 ug/L",6,19.60682663,8.006028023,3.915300043,35.29835321,7711.261229,3305.260431,1233.069825,14189.45263,31.383053167,37.00310903,33.69614817,40.31006989,402629.1667,493012.6883,"Mississippi_Basins-Tennessee Region-Microcystin","Microcystin","Moderately Disturbed","Keep","Mississippi River Basin","Tennessee","Remove"
"Mississippi_Basins","Tennessee Region","Microcystin","Not Detected",23,80.39317337,8.006028023,64.70164679,96.08469996,31618.20996,5654.779029,20535.04672,42701.3732,31.38305317,62.89566553,59.58611124,66.20521982,698069.7736,824288.537,"Mississippi_Basins-Tennessee Region-Microcystin","Microcystin","Least Disturbed","Keep","Mississippi River Basin","Tennessee","Remove"
"Stream_Size","SmallStreams","Microcystin","<= 10 ug/L",177,32.10055691,2.409392923,27.37823355,36.82288026,239504.2646,18922.9017,202416.0588,276592.4705,9.44464671,37.00310903,33.69614817,40.31006989,402629.1667,493012.6883,"Stream_Size-SmallStreams-Microcystin","Microcystin","Moderately Disturbed","Keep","Stream Size","Small Streams","Remove"
"Stream_Size","SmallStreams","Microcystin","Not Detected",321,67.89944309,2.409392923,63.17711974,72.62176645,506601.9956,26178.97348,455292.1504,557911.8408,9.44464670999999,62.89566553,59.58611124,66.20521982,698069.7736,824288.537,"Stream_Size-SmallStreams-Microcystin","Microcystin","Least Disturbed","Keep","Stream Size","Small Streams","Remove"
"Stream_Size","LargeStreams","Microcystin","<= 10 ug/L",193,43.28609295,2.685520411,38.02256966,48.54961623,135656.4439,10223.91087,115617.9468,155694.941,10.52704657,37.00310903,33.69614817,40.31006989,402629.1667,493012.6883,"Stream_Size-LargeStreams-Microcystin","Microcystin","Moderately Disturbed","Keep","Stream Size","Large Streams","Remove"
"Stream_Size","LargeStreams","Microcystin","> 10 ug/L",1,0.390898332,0.30438043,0,0.987473012,1225.055764,955.0470896,0,3096.913663,0.987473012,0.101225444,0,0.267706669,0,3239.885638,"Stream_Size-LargeStreams-Microcystin","Microcystin","Most Disturbed","Keep","Stream Size","Large Streams","Remove"
"Stream_Size","LargeStreams","Microcystin","Not Detected",262,56.32300872,2.675896626,51.0783477,61.56766973,176513.4839,8812.850347,159240.6147,193786.3532,10.48932203,62.89566553,59.58611124,66.20521982,698069.7736,824288.537,"Stream_Size-LargeStreams-Microcystin","Microcystin","Least Disturbed","Keep","Stream Size","Large Streams","Remove"
"Stream_Size","RiversMajor","Microcystin","<= 10 ug/L",205,48.63726452,2.275930144,44.1765234,53.09800563,30540.92366,1587.073783,27430.3162,33651.53111,8.92148223,37.00310903,33.69614817,40.31006989,402629.1667,493012.6883,"Stream_Size-RiversMajor-Microcystin","Microcystin","Moderately Disturbed","Keep","Stream Size","Major Rivers","Remove"
"Stream_Size","RiversMajor","Microcystin","Not Detected",235,51.36273548,2.275930144,46.90199437,55.8234766,32252.33571,1620.168407,29076.86399,35427.80744,8.92148223,62.89566553,59.58611124,66.20521982,698069.7736,824288.537,"Stream_Size-RiversMajor-Microcystin","Microcystin","Least Disturbed","Keep","Stream Size","Major Rivers","Remove"
"Stream_Size","RiversOther","Microcystin","<= 10 ug/L",206,47.90059249,2.448061728,43.10247967,52.69870531,42119.2953,2394.012667,37427.1167,46811.47391,9.59622564,37.00310903,33.69614817,40.31006989,402629.1667,493012.6883,"Stream_Size-RiversOther-Microcystin","Microcystin","Moderately Disturbed","Keep","Stream Size","Other Rivers","Remove"
"Stream_Size","RiversOther","Microcystin","Not Detected",253,52.09940751,2.448061728,47.30129469,56.89752033,45811.34003,2415.797339,41076.46425,50546.21581,9.59622564,62.89566553,59.58611124,66.20521982,698069.7736,824288.537,"Stream_Size-RiversOther-Microcystin","Microcystin","Least Disturbed","Keep","Stream Size","Other Rivers","Remove"
"Whole_Miss_Basin","Yes","Total_Phosphorus","Good",155,16.63025618,1.57695113,13.53948876,19.7210236,92380.00049,8766.535385,75197.90686,109562.0941,6.18153484,17.52449401,15.3535614,19.69542662,185818.791,238352.873,"Whole_Miss_Basin-Yes-Total_Phosphorus","Phosphorus (Total)","Least Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Total_Phosphorus","Fair",145,19.54756016,2.274557902,15.08950859,24.00561173,108585.4359,14170.83053,80811.11845,136359.7534,8.91610314,24.07692136,20.99827684,27.15556587,248911.2139,333858.6958,"Whole_Miss_Basin-Yes-Total_Phosphorus","Phosphorus (Total)","Moderately Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Total_Phosphorus","Poor",544,63.82218366,2.401581694,59.11517003,68.52919729,354528.1139,19842.77577,315636.988,393419.2397,9.41402726,58.39858463,55.11370559,61.68346367,647790.2452,765718.4583,"Whole_Miss_Basin-Yes-Total_Phosphorus","Phosphorus (Total)","Most Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Total_Nitrogen","Good",197,26.52406987,2.290791572,22.03420089,31.01393885,147339.4974,14668.28691,118590.1834,176088.8115,8.97973796,32.28678191,29.15124322,35.4223206,347884.2808,433601.2214,"Whole_Miss_Basin-Yes-Total_Nitrogen","Nitrogen (Total)","Least Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Total_Nitrogen","Fair",198,22.75179267,2.127325343,18.58231162,26.92127373,126384.7409,12728.02425,101438.2717,151331.21,8.33896211,24.51499838,21.39019944,27.63979731,254125.1545,339248.1917,"Whole_Miss_Basin-Yes-Total_Nitrogen","Nitrogen (Total)","Moderately Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Total_Nitrogen","Poor",449,50.72413746,2.502578309,45.8191741,55.62910081,281769.312,17896.57917,246692.6614,316845.9626,9.80992671,43.19821971,39.82636077,46.57007866,471704.9778,573886.4509,"Whole_Miss_Basin-Yes-Total_Nitrogen","Nitrogen (Total)","Most Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Salinity","Good",615,83.93166312,1.643249713,80.71095287,87.15237338,466234.9753,22449.26683,422235.2208,510234.7298,6.44142051,86.38785373,84.2198671,88.55584037,977274.7479,1113700.297,"Whole_Miss_Basin-Yes-Salinity","Salinity","Least Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Salinity","Fair",143,11.83415131,1.476338572,8.940580878,14.72772174,65737.94725,8527.622844,49024.1136,82451.7809,5.787140862,9.713983158,7.90442819,11.52353813,94970.19705,140151.9352,"Whole_Miss_Basin-Yes-Salinity","Salinity","Moderately Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Salinity","Poor",86,4.234185569,0.815315431,2.636196688,5.83217445,23520.62774,4538.490628,14625.34957,32415.90592,3.195977762,3.760825281,2.483383433,5.03826713,29975.78408,61053.12187,"Whole_Miss_Basin-Yes-Salinity","Salinity","Most Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Acidification","ACID-AMD",2,0.300585454,0.182822564,0,0.658911095,1669.73281,1014.590288,0,3658.293234,0.658911095,0.72669868,0,1.6508199,0,20003.92137,"Whole_Miss_Basin-Yes-Acidification","Acidification","Acid Mine Drainage","Remove","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Acidification","None",840,99.25116551,0.33649353,98.59165031,99.91068071,551333.823,23416.67474,505437.9839,597229.6621,1.31903039999999,98.43146501,97.38766209,99.47526794,1120757.227,1261727.44,"Whole_Miss_Basin-Yes-Acidification","Acidification","Least Disturbed","Remove","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Acidification","Not Assessed",2,0.448249034,0.28251267,0,1.001963692,2489.994475,1570.885397,0,5568.873276,1.001963692,0.343084212,0.001458292,0.684710131,15.65518096,8288.527569,"Whole_Miss_Basin-Yes-Acidification","Acidification","Not Assessed","Remove","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Enterococci","Above Human Health Threshold",183,33.58997159,2.566729895,28.55927344,38.62066974,186590.1257,17580.06868,152133.8243,221046.4272,10.0613963,29.88829492,26.39991388,33.37667595,310860.4786,412570.8385,"Whole_Miss_Basin-Yes-Enterococci","Enterococci","Most Disturbed","Remove","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Enterococci","Below Human Health Threshold",638,64.44121286,2.580344563,59.38383045,69.49859527,357966.7812,18883.27607,320956.2402,394977.3222,10.11476482,68.87390389,65.38182402,72.36598375,775437.2357,891621.3618,"Whole_Miss_Basin-Yes-Enterococci","Enterococci","Least Disturbed","Remove","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Enterococci","Not Assessed",23,1.968815552,0.581107631,0.829865525,3.10776558,10936.64341,3227.972676,4609.933222,17263.3536,2.277900055,1.237801197,0.695875054,1.77972734,8444.279937,21516.08256,"Whole_Miss_Basin-Yes-Enterococci","Enterococci","Not Assessed","Remove","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Fish_MMI","Good",200,28.82210577,2.316110567,24.28261248,33.36159907,160104.9386,14738.38255,131218.2397,188991.6376,9.07898659,26.43301768,23.30127343,29.56476192,276080.7316,363717.318,"Whole_Miss_Basin-Yes-Fish_MMI","Fish Quality","Least Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Fish_MMI","Fair",193,26.93408851,2.303644256,22.41902873,31.44914829,149617.1245,14238.81088,121709.568,177524.681,9.03011956,22.42512978,19.47272663,25.37753293,232602.3042,310186.8117,"Whole_Miss_Basin-Yes-Fish_MMI","Fish Quality","Moderately Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Fish_MMI","Poor",350,34.43487739,2.387643734,29.75518167,39.11457312,191283.523,15399.23925,161101.5687,221465.4773,9.35939145,36.8214119,33.57226975,40.07055405,399339.7628,491904.2037,"Whole_Miss_Basin-Yes-Fish_MMI","Fish Quality","Most Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Fish_MMI","Not Assessed",101,9.808928322,1.592586352,6.68751643,12.93034022,54487.96418,9106.124759,36640.28762,72335.64075,6.24282379,14.32044064,11.905816,16.73506529,142868.8743,203750.2709,"Whole_Miss_Basin-Yes-Fish_MMI","Fish Quality","Not Assessed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Fish_Tissue_Mercury","Does Not Exceed 300 ng Hg/g ww",556,60.35334731,2.522018893,55.41028111,65.29641351,335258.9517,17467.09867,301024.0674,369493.836,9.88613239999999,54.87449401,51.38092119,58.36806684,613285.3284,714924.514,"Whole_Miss_Basin-Yes-Fish_Tissue_Mercury","Mercury in Fish Tissue","Least Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Fish_Tissue_Mercury","Exceeds 300 ng Hg/g ww",105,9.388967011,1.717401466,6.022921992,12.75501203,52155.10619,9987.325638,32580.30764,71729.90474,6.732090038,11.2855585,8.933678868,13.63743813,106732.1335,166429.1985,"Whole_Miss_Basin-Yes-Fish_Tissue_Mercury","Mercury in Fish Tissue","Most Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","Fish_Tissue_Mercury","Not Assessed",183,30.25768568,2.455311866,25.44536285,35.07000851,168079.4924,16417.8892,135901.0209,200257.964,9.62464566,33.83994749,30.39203054,37.28786444,357661.3926,461417.7102,"Whole_Miss_Basin-Yes-Fish_Tissue_Mercury","Mercury in Fish Tissue","Not Assessed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","MacroInvert_MMI","Good",272,26.44083175,2.040608404,22.44131277,30.44035072,146877.115,11852.21148,123647.2074,170107.0226,7.99903795,30.2298898,27.2714142,33.1883654,326801.6363,404897.8151,"Whole_Miss_Basin-Yes-MacroInvert_MMI","Macroinvertebrate Quality","Least Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","MacroInvert_MMI","Fair",200,26.84861275,2.300584955,22.3395491,31.35767641,149142.3122,14370.26903,120977.1024,177307.5219,9.01812731,26.06717174,22.84107318,29.29327031,271007.5609,359935.3698,"Whole_Miss_Basin-Yes-MacroInvert_MMI","Macroinvertebrate Quality","Moderately Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","MacroInvert_MMI","Poor",371,46.70311424,2.534252464,41.73607068,51.67015779,259432.7874,18934.59143,222321.6701,296543.9046,9.93408711,43.51060274,40.05098175,46.97022372,473592.4247,579560.0799,"Whole_Miss_Basin-Yes-MacroInvert_MMI","Macroinvertebrate Quality","Most Disturbed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
"Whole_Miss_Basin","Yes","MacroInvert_MMI","Not Assessed",1,0.007441264,0.006889398,0,0.020944237,41.33574399,38.1665373,0,116.1407825,0.020944237,0.192335724,0,0.482764309,0,5845.18254,"Whole_Miss_Basin-Yes-MacroInvert_MMI","Macroinvertebrate Quality","Not Assessed","Keep","Mississippi River Basin","Mississippi Basin","Keep"
